SessionID,FirebaseID,Timestamp,Version,Age,Gender,Occupation,Education,Major,Year,GPA,Spiritual_Practice,Gita_Familiarity,Feedback,Score_Sattva_Raw,Score_Rajas_Raw,Score_Tamas_Raw,Dominant_Guna,BFI_BF1,BFI_BF1_Text,BFI_BFI1,BFI_BFI1_Text,Duration_BFI_BF1,Duration_BFI_BFI1,BFI_BF2,BFI_BF2_Text,BFI_BFI2,BFI_BFI2_Text,Duration_BFI_BF2,Duration_BFI_BFI2,BFI_BF3,BFI_BF3_Text,BFI_BFI3,BFI_BFI3_Text,Duration_BFI_BF3,Duration_BFI_BFI3,BFI_BF4,BFI_BF4_Text,BFI_BFI4,BFI_BFI4_Text,Duration_BFI_BF4,Duration_BFI_BFI4,BFI_BF5,BFI_BF5_Text,BFI_BFI5,BFI_BFI5_Text,Duration_BFI_BF5,Duration_BFI_BFI5,BFI_BF6,BFI_BF6_Text,BFI_BFI6,BFI_BFI6_Text,Duration_BFI_BF6,Duration_BFI_BFI6,BFI_BF7,BFI_BF7_Text,BFI_BFI7,BFI_BFI7_Text,Duration_BFI_BF7,Duration_BFI_BFI7,BFI_BF8,BFI_BF8_Text,BFI_BFI8,BFI_BFI8_Text,Duration_BFI_BF8,Duration_BFI_BFI8,BFI_BF9,BFI_BF9_Text,BFI_BFI9,BFI_BFI9_Text,Duration_BFI_BF9,Duration_BFI_BFI9,BFI_BF10,BFI_BF10_Text,BFI_BFI10,BFI_BFI10_Text,Duration_BFI_BF10,Duration_BFI_BFI10,BFI_BFI11,BFI_BFI11_Text,Duration_BFI_BFI11,BFI_BFI12,BFI_BFI12_Text,Duration_BFI_BFI12,BFI_BFI13,BFI_BFI13_Text,Duration_BFI_BFI13,BFI_BFI14,BFI_BFI14_Text,Duration_BFI_BFI14,BFI_BFI15,BFI_BFI15_Text,Duration_BFI_BFI15,BFI_BFI16,BFI_BFI16_Text,Duration_BFI_BFI16,BFI_BFI17,BFI_BFI17_Text,Duration_BFI_BFI17,BFI_BFI18,BFI_BFI18_Text,Duration_BFI_BFI18,BFI_BFI19,BFI_BFI19_Text,Duration_BFI_BFI19,BFI_BFI20,BFI_BFI20_Text,Duration_BFI_BFI20,BFI_BFI21,BFI_BFI21_Text,Duration_BFI_BFI21,BFI_BFI22,BFI_BFI22_Text,Duration_BFI_BFI22,BFI_BFI23,BFI_BFI23_Text,Duration_BFI_BFI23,BFI_BFI24,BFI_BFI24_Text,Duration_BFI_BFI24,BFI_BFI25,BFI_BFI25_Text,Duration_BFI_BFI25,BFI_BFI26,BFI_BFI26_Text,Duration_BFI_BFI26,BFI_BFI27,BFI_BFI27_Text,Duration_BFI_BFI27,BFI_BFI28,BFI_BFI28_Text,Duration_BFI_BFI28,BFI_BFI29,BFI_BFI29_Text,Duration_BFI_BFI29,BFI_BFI30,BFI_BFI30_Text,Duration_BFI_BFI30,BFI_BFI31,BFI_BFI31_Text,Duration_BFI_BFI31,BFI_BFI32,BFI_BFI32_Text,Duration_BFI_BFI32,BFI_BFI33,BFI_BFI33_Text,Duration_BFI_BFI33,BFI_BFI34,BFI_BFI34_Text,Duration_BFI_BFI34,BFI_BFI35,BFI_BFI35_Text,Duration_BFI_BFI35,BFI_BFI36,BFI_BFI36_Text,Duration_BFI_BFI36,BFI_BFI37,BFI_BFI37_Text,Duration_BFI_BFI37,BFI_BFI38,BFI_BFI38_Text,Duration_BFI_BFI38,BFI_BFI39,BFI_BFI39_Text,Duration_BFI_BFI39,BFI_BFI40,BFI_BFI40_Text,Duration_BFI_BFI40,BFI_BFI41,BFI_BFI41_Text,Duration_BFI_BFI41,BFI_BFI42,BFI_BFI42_Text,Duration_BFI_BFI42,BFI_BFI43,BFI_BFI43_Text,Duration_BFI_BFI43,BFI_BFI44,BFI_BFI44_Text,Duration_BFI_BFI44,Score_BigFive_Neuroticism,Score_BigFive_Conscientiousness,Score_BigFive_Extraversion,Score_BigFive_Agreeableness,Score_BigFive_Openness,Guna_Changes,Tab_Switches
9afc305e-9233-4de5-91c0-9c555df4e67e,W3Dz3rexG6q1eRTQt3a0,2026-02-14T13:52:29.367Z,original-gpi,23,Female,Other,UG (Completed),,,,Regular,Somewhat,,5.85,5.32,3.39,Sattva,,,5.0,Is talkative,,18298.0,,,2.0,Tends to find fault with others,,23188.0,,,4.0,Does a thorough job,,29697.0,,,3.0,"Is depressed, blue",,33399.0,,,5.0,"Is original, comes up with new ideas",,36748.0,,,5.0,Is reserved,,39697.0,,,5.0,Is helpful and unselfish with others,,43709.0,,,2.0,Can be somewhat careless,,50182.0,,,5.0,"Is relaxed, handles stress well",,53627.0,,,5.0,Is curious about many different things,,56358.0,5.0,Is full of energy,57938.0,1.0,Starts quarrels with others,62619.0,5.0,Is a reliable worker,65629.0,3.0,Can be tense,69513.0,5.0,"Is ingenious, a deep thinker",75429.0,4.0,Generates a lot of enthusiasm,78531.0,1.0,Has a forgiving nature,83401.0,1.0,Tends to be disorganized,87282.0,1.0,Worries a lot,91385.0,5.0,Has an active imagination,96215.0,5.0,Tends to be quiet,98306.0,5.0,Is generally trusting,100392.0,3.0,Tends to be lazy,103725.0,2.0,"Is emotionally stable, not easily upset",110331.0,5.0,Is inventive,112660.0,5.0,Has an assertive personality,114548.0,5.0,Can be cold and aloof,118027.0,5.0,Perseveres until the task is finished,121640.0,5.0,Can be moody,123836.0,5.0,"Values artistic, aesthetic experiences",126409.0,5.0,"Is sometimes shy, inhibited",128979.0,5.0,Is considerate and kind to almost everyone,137856.0,3.0,Does things efficiently,140386.0,3.0,Remains calm in tense situations,142430.0,5.0,Prefers work that is routine,149900.0,5.0,"Is outgoing, sociable",152784.0,5.0,Is sometimes rude to others,156827.0,5.0,Makes plans and follows through with them,160795.0,5.0,Gets nervous easily,163528.0,5.0,"Likes to reflect, play with ideas",166969.0,5.0,Has few artistic interests,171393.0,5.0,Likes to cooperate with others,174049.0,3.0,Is easily distracted,177705.0,3.0,"Is sophisticated in art, music, or literature",180998.0,3.1,4.1,3.4,3.6,4.0,87,4
61685190-6142-46b7-a509-4d2175e2b8bd,WPvziDgGreELSgyMTr8O,2026-02-13T08:28:29.938Z,original-gpi,21,Male,Student,UG (Completed),BTech/CSE,4,7.5,Regular,Very Familiar,,4.93,3.92,3.25,Sattva,,,4.0,Is talkative,,14153.0,,,3.0,Tends to find fault with others,,16953.0,,,3.0,Does a thorough job,,20794.0,,,2.0,"Is depressed, blue",,24561.0,,,4.0,"Is original, comes up with new ideas",,29435.0,,,2.0,Is reserved,,31983.0,,,4.0,Is helpful and unselfish with others,,36048.0,,,5.0,Can be somewhat careless,,42522.0,,,4.0,"Is relaxed, handles stress well",,46845.0,,,5.0,Is curious about many different things,,50365.0,4.0,Is full of energy,51845.0,2.0,Starts quarrels with others,55185.0,3.0,Is a reliable worker,57416.0,3.0,Can be tense,59996.0,5.0,"Is ingenious, a deep thinker",62413.0,5.0,Generates a lot of enthusiasm,64040.0,4.0,Has a forgiving nature,66122.0,5.0,Tends to be disorganized,68418.0,4.0,Worries a lot,71532.0,5.0,Has an active imagination,72995.0,4.0,Tends to be quiet,75411.0,4.0,Is generally trusting,77340.0,5.0,Tends to be lazy,79141.0,4.0,"Is emotionally stable, not easily upset",82285.0,3.0,Is inventive,89314.0,4.0,Has an assertive personality,98601.0,3.0,Can be cold and aloof,102095.0,3.0,Perseveres until the task is finished,105425.0,4.0,Can be moody,106791.0,5.0,"Values artistic, aesthetic experiences",108623.0,4.0,"Is sometimes shy, inhibited",110946.0,5.0,Is considerate and kind to almost everyone,114791.0,3.0,Does things efficiently,117256.0,4.0,Remains calm in tense situations,121051.0,2.0,Prefers work that is routine,123795.0,4.0,"Is outgoing, sociable",128182.0,3.0,Is sometimes rude to others,130526.0,2.0,Makes plans and follows through with them,134882.0,3.0,Gets nervous easily,136684.0,4.0,"Likes to reflect, play with ideas",138926.0,4.0,Has few artistic interests,140960.0,4.0,Likes to cooperate with others,142476.0,5.0,Is easily distracted,144236.0,5.0,"Is sophisticated in art, music, or literature",146783.0,0.0,0.0,0.0,0.0,0.0,105,0
63302afb-80f8-441a-b191-0f9d504b827e,WfHaOt7kcMviehxRwY4H,2026-02-13T06:18:21.092Z,original-gpi,18,Male,Student,UG (Pursuing),Mechanical Engineering ,1,8,Regular,Very Familiar,,3.96,4.48,4.00,Rajas,3.0,I see myself as someone who is reserved.,,,49966.0,,4.0,I see myself as someone who is generally trusting.,,,58275.0,,5.0,I see myself as someone who tends to be lazy.,,,62019.0,,1.0,"I see myself as someone who is relaxed, handles stress well.",,,77638.0,,2.0,I see myself as someone who has few artistic interests.,,,84427.0,,2.0,"I see myself as someone who is outgoing, sociable.",,,88567.0,,3.0,I see myself as someone who tends to find fault with others.,,,95817.0,,2.0,I see myself as someone who does a thorough job.,,,104491.0,,4.0,I see myself as someone who gets nervous easily.,,,109137.0,,2.0,I see myself as someone who has an active imagination.,,,116329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,1.5,2.5,3.5,3.0,91,0
529062d6-e037-4fdb-96fd-35c5e2437c81,XqkkHZSl0j8tZhd56ZkJ,2026-02-15T06:56:36.176Z,original-gpi,19,Male,Student,UG (Pursuing),Maths and computing ,1,6.4,Never,Heard of it,,3.67,5.04,4.04,Rajas,,,1.0,Is talkative,,3570.0,,,4.0,Tends to find fault with others,,233708.0,,,2.0,Does a thorough job,,17306.0,,,4.0,"Is depressed, blue",,24779.0,,,4.0,"Is original, comes up with new ideas",,33341.0,,,5.0,Is reserved,,45962.0,,,5.0,Is helpful and unselfish with others,,55915.0,,,4.0,Can be somewhat careless,,62001.0,,,1.0,"Is relaxed, handles stress well",,64090.0,,,5.0,Is curious about many different things,,67451.0,3.0,Is full of energy,70417.0,1.0,Starts quarrels with others,73800.0,2.0,Is a reliable worker,91132.0,4.0,Can be tense,93697.0,4.0,"Is ingenious, a deep thinker",95465.0,1.0,Generates a lot of enthusiasm,104640.0,5.0,Has a forgiving nature,107161.0,4.0,Tends to be disorganized,108863.0,5.0,Worries a lot,110788.0,4.0,Has an active imagination,112860.0,5.0,Tends to be quiet,115447.0,5.0,Is generally trusting,119112.0,4.0,Tends to be lazy,121416.0,4.0,"Is emotionally stable, not easily upset",124688.0,4.0,Is inventive,131458.0,1.0,Has an assertive personality,136328.0,5.0,Can be cold and aloof,143301.0,4.0,Perseveres until the task is finished,145573.0,5.0,Can be moody,150330.0,5.0,"Values artistic, aesthetic experiences",156617.0,5.0,"Is sometimes shy, inhibited",158361.0,5.0,Is considerate and kind to almost everyone,160760.0,2.0,Does things efficiently,164186.0,2.0,Remains calm in tense situations,170426.0,4.0,Prefers work that is routine,175985.0,3.0,"Is outgoing, sociable",178242.0,1.0,Is sometimes rude to others,190595.0,3.0,Makes plans and follows through with them,196638.0,5.0,Gets nervous easily,199636.0,4.0,"Likes to reflect, play with ideas",206744.0,4.0,Has few artistic interests,210094.0,5.0,Likes to cooperate with others,212073.0,4.0,Is easily distracted,216379.0,3.0,"Is sophisticated in art, music, or literature",220541.0,4.3,2.3,1.5,4.2,3.7,112,12
0f230805-15ff-42be-adb5-969ebb734532,Yc5mrdHbBy07f3bMAes7,2026-02-15T06:45:41.675Z,original-gpi,24,Female,Student,UG (Completed),MBBS ,4,65,Rarely,Heard of it,,4.78,4.68,3.75,Sattva,,,4.0,Is talkative,,14991.0,,,4.0,Tends to find fault with others,,23401.0,,,5.0,Does a thorough job,,48835.0,,,3.0,"Is depressed, blue",,55315.0,,,4.0,"Is original, comes up with new ideas",,70686.0,,,4.0,Is reserved,,75703.0,,,2.0,Is helpful and unselfish with others,,81380.0,,,1.0,Can be somewhat careless,,89976.0,,,3.0,"Is relaxed, handles stress well",,99368.0,,,5.0,Is curious about many different things,,103466.0,4.0,Is full of energy,107068.0,2.0,Starts quarrels with others,111329.0,4.0,Is a reliable worker,115777.0,4.0,Can be tense,120409.0,5.0,"Is ingenious, a deep thinker",123219.0,5.0,Generates a lot of enthusiasm,125885.0,5.0,Has a forgiving nature,129383.0,2.0,Tends to be disorganized,132598.0,5.0,Worries a lot,135497.0,4.0,Has an active imagination,139294.0,3.0,Tends to be quiet,141326.0,5.0,Is generally trusting,146076.0,4.0,Tends to be lazy,149074.0,2.0,"Is emotionally stable, not easily upset",152783.0,5.0,Is inventive,155817.0,5.0,Has an assertive personality,159451.0,4.0,Can be cold and aloof,164378.0,5.0,Perseveres until the task is finished,168208.0,4.0,Can be moody,170494.0,5.0,"Values artistic, aesthetic experiences",174453.0,4.0,"Is sometimes shy, inhibited",181420.0,4.0,Is considerate and kind to almost everyone,187046.0,5.0,Does things efficiently,190049.0,2.0,Remains calm in tense situations,196708.0,5.0,Prefers work that is routine,200203.0,4.0,"Is outgoing, sociable",204420.0,4.0,Is sometimes rude to others,208489.0,5.0,Makes plans and follows through with them,212661.0,5.0,Gets nervous easily,215794.0,4.0,"Likes to reflect, play with ideas",221296.0,4.0,Has few artistic interests,227141.0,5.0,Likes to cooperate with others,229052.0,4.0,Is easily distracted,232601.0,4.0,"Is sophisticated in art, music, or literature",237586.0,4.0,4.1,3.6,3.4,3.9,35,0
4a2af908-0379-487f-a6d7-81440e21c1ed,Yx68JEe8og9Ak4sGIdTS,2026-02-14T14:02:08.292Z,original-gpi,24,Female,Other,UG (Completed),,,,Regular,Very Familiar,,5.11,2.68,1.43,Sattva,,,1.0,Is talkative,,5761.0,,,1.0,Tends to find fault with others,,12043.0,,,1.0,Does a thorough job,,20726.0,,,1.0,"Is depressed, blue",,23393.0,,,5.0,"Is original, comes up with new ideas",,31725.0,,,5.0,Is reserved,,35545.0,,,5.0,Is helpful and unselfish with others,,42972.0,,,4.0,Can be somewhat careless,,59353.0,,,4.0,"Is relaxed, handles stress well",,64825.0,,,5.0,Is curious about many different things,,70666.0,5.0,Is full of energy,73869.0,1.0,Starts quarrels with others,76929.0,5.0,Is a reliable worker,90869.0,3.0,Can be tense,104143.0,5.0,"Is ingenious, a deep thinker",113842.0,4.0,Generates a lot of enthusiasm,117623.0,5.0,Has a forgiving nature,121036.0,1.0,Tends to be disorganized,128451.0,2.0,Worries a lot,147175.0,5.0,Has an active imagination,152551.0,5.0,Tends to be quiet,154981.0,5.0,Is generally trusting,155915.0,3.0,Tends to be lazy,163070.0,4.0,"Is emotionally stable, not easily upset",167364.0,5.0,Is inventive,174664.0,5.0,Has an assertive personality,185150.0,1.0,Can be cold and aloof,192175.0,3.0,Perseveres until the task is finished,198175.0,5.0,Can be moody,200315.0,5.0,"Values artistic, aesthetic experiences",203631.0,1.0,"Is sometimes shy, inhibited",217953.0,5.0,Is considerate and kind to almost everyone,224528.0,4.0,Does things efficiently,227316.0,3.0,Remains calm in tense situations,231788.0,4.0,Prefers work that is routine,238635.0,1.0,"Is outgoing, sociable",241947.0,3.0,Is sometimes rude to others,247616.0,1.0,Makes plans and follows through with them,257500.0,2.0,Gets nervous easily,264534.0,1.0,"Likes to reflect, play with ideas",277442.0,4.0,Has few artistic interests,281672.0,5.0,Likes to cooperate with others,284917.0,2.0,Is easily distracted,290524.0,3.0,"Is sophisticated in art, music, or literature",307514.0,2.5,3.1,2.9,4.8,3.8,91,5
a94a2163-32a3-4b26-bbf1-5a583d55b769,ZR7mbaOwQD0xXdEjex4L,2026-02-14T14:38:32.275Z,original-gpi,33,Male,Working Professional,PG (Completed),,,,Regular,Very Familiar,,5.11,3.80,2.86,Sattva,,,4.0,Is talkative,,8025.0,,,4.0,Tends to find fault with others,,10818.0,,,4.0,Does a thorough job,,13942.0,,,2.0,"Is depressed, blue",,31337.0,,,5.0,"Is original, comes up with new ideas",,27920.0,,,4.0,Is reserved,,34959.0,,,4.0,Is helpful and unselfish with others,,39039.0,,,4.0,Can be somewhat careless,,57372.0,,,4.0,"Is relaxed, handles stress well",,61253.0,,,5.0,Is curious about many different things,,64308.0,4.0,Is full of energy,66155.0,2.0,Starts quarrels with others,69939.0,4.0,Is a reliable worker,76475.0,4.0,Can be tense,82823.0,5.0,"Is ingenious, a deep thinker",89618.0,5.0,Generates a lot of enthusiasm,91090.0,4.0,Has a forgiving nature,93744.0,4.0,Tends to be disorganized,96519.0,2.0,Worries a lot,98861.0,4.0,Has an active imagination,101612.0,4.0,Tends to be quiet,105477.0,4.0,Is generally trusting,111421.0,4.0,Tends to be lazy,115723.0,2.0,"Is emotionally stable, not easily upset",126054.0,4.0,Is inventive,130898.0,5.0,Has an assertive personality,131579.0,4.0,Can be cold and aloof,135583.0,4.0,Perseveres until the task is finished,144289.0,5.0,Can be moody,147058.0,4.0,"Values artistic, aesthetic experiences",150389.0,4.0,"Is sometimes shy, inhibited",154043.0,2.0,Is considerate and kind to almost everyone,159213.0,4.0,Does things efficiently,163184.0,4.0,Remains calm in tense situations,167307.0,1.0,Prefers work that is routine,173741.0,4.0,"Is outgoing, sociable",177323.0,4.0,Is sometimes rude to others,180133.0,4.0,Makes plans and follows through with them,190169.0,2.0,Gets nervous easily,193885.0,4.0,"Likes to reflect, play with ideas",202845.0,4.0,Has few artistic interests,208519.0,4.0,Likes to cooperate with others,212081.0,4.0,Is easily distracted,215492.0,4.0,"Is sophisticated in art, music, or literature",218314.0,2.9,3.1,3.5,3.1,4.2,95,0
1dea1437-464d-40a7-a372-ee29a8051669,ZZSD3cz27MwedPNeoKj8,2026-02-13T07:13:59.770Z,original-gpi,23,Male,Working Professional,UG (Completed),,,,Regular,Very Familiar,,4.48,4.68,4.50,Rajas,4.0,I see myself as someone who is reserved.,,,6889.0,,2.0,I see myself as someone who is generally trusting.,,,12242.0,,4.0,I see myself as someone who tends to be lazy.,,,15550.0,,1.0,"I see myself as someone who is relaxed, handles stress well.",,,20047.0,,1.0,I see myself as someone who has few artistic interests.,,,29836.0,,1.0,"I see myself as someone who is outgoing, sociable.",,,34053.0,,4.0,I see myself as someone who tends to find fault with others.,,,37945.0,,1.0,I see myself as someone who does a thorough job.,,,43928.0,,4.0,I see myself as someone who gets nervous easily.,,,47070.0,,2.0,I see myself as someone who has an active imagination.,,,50457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,1.5,1.5,2.0,3.5,114,2
8c10280b-e8e3-4443-9f04-ae4fb61361f2,aSM0Z9iZzwCrbW5lJYaM,2026-02-13T05:13:55.599Z,original-gpi,19,Male,Student,UG (Pursuing),Bioinformatics ,1,8.9,Regular,Very Familiar,,4.96,3.84,2.68,Sattva,3.0,I see myself as someone who is reserved.,,,13222.0,,4.0,I see myself as someone who is generally trusting.,,,20040.0,,3.0,I see myself as someone who tends to be lazy.,,,24325.0,,3.0,"I see myself as someone who is relaxed, handles stress well.",,,30459.0,,1.0,I see myself as someone who has few artistic interests.,,,34996.0,,1.0,"I see myself as someone who is outgoing, sociable.",,,42174.0,,4.0,I see myself as someone who tends to find fault with others.,,,47174.0,,1.0,I see myself as someone who does a thorough job.,,,53635.0,,5.0,I see myself as someone who gets nervous easily.,,,58680.0,,5.0,I see myself as someone who has an active imagination.,,,62944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,3.0,5.0,97,0
bbfc725a-c191-4a27-bed8-7b08948ca240,bxe3aHDkpDFrY0VxTCPd,2026-02-15T03:49:59.560Z,original-gpi,19,Male,Student,UG (Pursuing),Civil Engineering ,1,8.7,Regular,Somewhat,,5.19,3.56,3.50,Sattva,,,4.0,Is talkative,,10994.0,,,1.0,Tends to find fault with others,,14230.0,,,3.0,Does a thorough job,,20386.0,,,1.0,"Is depressed, blue",,22915.0,,,4.0,"Is original, comes up with new ideas",,27497.0,,,3.0,Is reserved,,30106.0,,,5.0,Is helpful and unselfish with others,,34547.0,,,1.0,Can be somewhat careless,,45379.0,,,5.0,"Is relaxed, handles stress well",,44627.0,,,2.0,Is curious about many different things,,50701.0,4.0,Is full of energy,53767.0,1.0,Starts quarrels with others,55832.0,3.0,Is a reliable worker,58714.0,2.0,Can be tense,61644.0,4.0,"Is ingenious, a deep thinker",65323.0,4.0,Generates a lot of enthusiasm,68192.0,5.0,Has a forgiving nature,70029.0,2.0,Tends to be disorganized,90074.0,1.0,Worries a lot,87824.0,4.0,Has an active imagination,98754.0,4.0,Tends to be quiet,97495.0,2.0,Is generally trusting,101542.0,1.0,Tends to be lazy,103498.0,4.0,"Is emotionally stable, not easily upset",108033.0,4.0,Is inventive,110734.0,3.0,Has an assertive personality,113566.0,3.0,Can be cold and aloof,115899.0,4.0,Perseveres until the task is finished,121906.0,3.0,Can be moody,123488.0,4.0,"Values artistic, aesthetic experiences",127313.0,2.0,"Is sometimes shy, inhibited",129319.0,5.0,Is considerate and kind to almost everyone,134593.0,5.0,Does things efficiently,140142.0,5.0,Remains calm in tense situations,142656.0,4.0,Prefers work that is routine,147310.0,4.0,"Is outgoing, sociable",151272.0,4.0,Is sometimes rude to others,155041.0,4.0,Makes plans and follows through with them,160276.0,1.0,Gets nervous easily,163195.0,4.0,"Likes to reflect, play with ideas",173788.0,3.0,Has few artistic interests,179414.0,4.0,Likes to cooperate with others,181693.0,2.0,Is easily distracted,183409.0,4.0,"Is sophisticated in art, music, or literature",186274.0,1.5,4.1,3.5,4.0,3.5,95,0
4ed7d0a9-f16c-4952-a9fc-c778196996e8,c1AgNKxPQpRXZzNb3qdM,2026-02-14T09:26:45.406Z,original-gpi,18,Male,Student,UG (Pursuing),B.com ,2,8.8,Regular,Somewhat,,5.44,3.20,1.82,Sattva,,,3.0,Is talkative,,19025.0,,,1.0,Tends to find fault with others,,28091.0,,,4.0,Does a thorough job,,37951.0,,,1.0,"Is depressed, blue",,40801.0,,,5.0,"Is original, comes up with new ideas",,46662.0,,,5.0,Is reserved,,52709.0,,,4.0,Is helpful and unselfish with others,,58375.0,,,2.0,Can be somewhat careless,,66111.0,,,4.0,"Is relaxed, handles stress well",,79687.0,,,4.0,Is curious about many different things,,84549.0,4.0,Is full of energy,86538.0,4.0,Starts quarrels with others,88918.0,5.0,Is a reliable worker,92228.0,4.0,Can be tense,95599.0,3.0,"Is ingenious, a deep thinker",103382.0,5.0,Generates a lot of enthusiasm,108022.0,5.0,Has a forgiving nature,110932.0,2.0,Tends to be disorganized,116877.0,2.0,Worries a lot,120829.0,1.0,Has an active imagination,126496.0,5.0,Tends to be quiet,130294.0,3.0,Is generally trusting,133362.0,3.0,Tends to be lazy,136469.0,4.0,"Is emotionally stable, not easily upset",146128.0,2.0,Is inventive,152388.0,2.0,Has an assertive personality,157874.0,4.0,Can be cold and aloof,167830.0,4.0,Perseveres until the task is finished,284879.0,2.0,Can be moody,179019.0,5.0,"Values artistic, aesthetic experiences",183456.0,4.0,"Is sometimes shy, inhibited",189915.0,4.0,Is considerate and kind to almost everyone,197157.0,3.0,Does things efficiently,203574.0,5.0,Remains calm in tense situations,207337.0,4.0,Prefers work that is routine,213014.0,3.0,"Is outgoing, sociable",216638.0,2.0,Is sometimes rude to others,221606.0,3.0,Makes plans and follows through with them,226833.0,4.0,Gets nervous easily,230972.0,5.0,"Likes to reflect, play with ideas",235982.0,5.0,Has few artistic interests,240199.0,4.0,Likes to cooperate with others,248817.0,3.0,Is easily distracted,257366.0,5.0,"Is sophisticated in art, music, or literature",263131.0,2.3,3.7,2.6,3.7,3.3,122,3
f00a6222-8d4f-4242-9360-d791fb978bb8,dE80OIxUqSZigCcuHPH0,2026-02-14T19:38:32.382Z,original-gpi,20,Male,Student,UG (Pursuing),Mechanical Engineering,3,8.4,Occasional,Somewhat,,7.00,2.08,1.00,Sattva,,,1.0,Is talkative,,3367.0,,,1.0,Tends to find fault with others,,4704.0,,,5.0,Does a thorough job,,6967.0,,,1.0,"Is depressed, blue",,9560.0,,,5.0,"Is original, comes up with new ideas",,12271.0,,,5.0,Is reserved,,13382.0,,,5.0,Is helpful and unselfish with others,,14702.0,,,1.0,Can be somewhat careless,,16796.0,,,5.0,"Is relaxed, handles stress well",,21213.0,,,5.0,Is curious about many different things,,22168.0,5.0,Is full of energy,22967.0,1.0,Starts quarrels with others,24242.0,5.0,Is a reliable worker,26813.0,5.0,Can be tense,29992.0,5.0,"Is ingenious, a deep thinker",31290.0,5.0,Generates a lot of enthusiasm,33786.0,5.0,Has a forgiving nature,34606.0,1.0,Tends to be disorganized,40783.0,1.0,Worries a lot,39837.0,5.0,Has an active imagination,42931.0,5.0,Tends to be quiet,43856.0,5.0,Is generally trusting,45006.0,1.0,Tends to be lazy,48317.0,5.0,"Is emotionally stable, not easily upset",49823.0,5.0,Is inventive,53667.0,1.0,Has an assertive personality,60853.0,1.0,Can be cold and aloof,62184.0,5.0,Perseveres until the task is finished,65164.0,1.0,Can be moody,67935.0,5.0,"Values artistic, aesthetic experiences",69285.0,5.0,"Is sometimes shy, inhibited",71515.0,5.0,Is considerate and kind to almost everyone,72787.0,5.0,Does things efficiently,73922.0,5.0,Remains calm in tense situations,74881.0,3.0,Prefers work that is routine,80453.0,5.0,"Is outgoing, sociable",82994.0,1.0,Is sometimes rude to others,86244.0,5.0,Makes plans and follows through with them,89716.0,1.0,Gets nervous easily,91544.0,5.0,"Likes to reflect, play with ideas",94559.0,5.0,Has few artistic interests,96993.0,5.0,Likes to cooperate with others,99335.0,1.0,Is easily distracted,100583.0,5.0,"Is sophisticated in art, music, or literature",102175.0,1.5,5.0,2.5,5.0,4.4,80,0
06d03cf3-b8da-4ac7-9286-34aeabec360a,dZDBRnGTWkTVwt7zJQIR,2026-02-15T07:01:38.802Z,original-gpi,19,Male,Student,UG (Pursuing),Aerospace Engineering ,1,8.6,Regular,Heard of it,,4.48,4.08,2.61,Sattva,,,1.0,Is talkative,,5761.0,,,1.0,Tends to find fault with others,,8477.0,,,4.0,Does a thorough job,,12808.0,,,3.0,"Is depressed, blue",,17501.0,,,3.0,"Is original, comes up with new ideas",,21289.0,,,2.0,Is reserved,,28877.0,,,4.0,Is helpful and unselfish with others,,35164.0,,,4.0,Can be somewhat careless,,44081.0,,,3.0,"Is relaxed, handles stress well",,48791.0,,,5.0,Is curious about many different things,,51535.0,5.0,Is full of energy,55239.0,1.0,Starts quarrels with others,55729.0,4.0,Is a reliable worker,59867.0,5.0,Can be tense,63300.0,5.0,"Is ingenious, a deep thinker",66002.0,3.0,Generates a lot of enthusiasm,69442.0,5.0,Has a forgiving nature,71493.0,2.0,Tends to be disorganized,74067.0,4.0,Worries a lot,79287.0,5.0,Has an active imagination,80450.0,5.0,Tends to be quiet,81712.0,5.0,Is generally trusting,83641.0,2.0,Tends to be lazy,87846.0,4.0,"Is emotionally stable, not easily upset",98380.0,3.0,Is inventive,100906.0,1.0,Has an assertive personality,103068.0,5.0,Can be cold and aloof,105841.0,4.0,Perseveres until the task is finished,112657.0,2.0,Can be moody,120699.0,5.0,"Values artistic, aesthetic experiences",127403.0,5.0,"Is sometimes shy, inhibited",129690.0,5.0,Is considerate and kind to almost everyone,140207.0,3.0,Does things efficiently,146480.0,4.0,Remains calm in tense situations,149389.0,4.0,Prefers work that is routine,156153.0,1.0,"Is outgoing, sociable",164587.0,3.0,Is sometimes rude to others,171041.0,4.0,Makes plans and follows through with them,174706.0,5.0,Gets nervous easily,177889.0,5.0,"Likes to reflect, play with ideas",178445.0,4.0,Has few artistic interests,183164.0,3.0,Likes to cooperate with others,186805.0,2.0,Is easily distracted,190725.0,3.0,"Is sophisticated in art, music, or literature",199766.0,3.3,3.7,2.1,4.0,3.8,106,0
